time,joint,target,q,dq,tau
0.15,shoulder,5.621439437571738,0.7517205141390552,11.826903094170907,114.0264058930526
0.15,elbow,-13.619714992186399,-2.424935127245281,-35.986890560153235,-297.0866358076365
0.15,wrist,12.135254915624213,2.7126092587077046,37.0339324591815,227.25699901638313
0.16,shoulder,5.991299415432211,0.8814863382106002,12.976582407154497,114.96793129835898
0.16,elbow,-14.45261022305145,-2.8137858147494663,-38.88506875041855,-289.8178190265313
0.16,wrist,12.664918882530227,3.1033127683554094,39.070350964770476,203.64185055889777
0.17,shoulder,6.360213297661639,1.0227858041942257,14.129946598362553,115.33641912080559
0.17,elbow,-15.271242472511137,-3.23071915969972,-41.693334495025326,-280.82657446067776
0.17,wrist,13.144600200657955,3.511834015917902,40.85212475624924,178.17737914787608
0.18,shoulder,6.728122828481435,1.1756026609963102,15.281685680208433,115.17390818458797
0.18,elbow,-16.074803849369893,-3.6746850113939638,-44.39658516942439,-270.3250674399064
0.18,wrist,13.572405786990293,3.935476438038975,42.36424221210727,151.21174558580344
0.19,shoulder,7.0949699107117405,1.3398716382530895,16.42689772567793,114.52120454694972
0.19,elbow,-16.862501335563916,-4.144501858829918,-46.98168474359544,-258.5099574171045
0.19,wrist,13.94664728832377,4.371425439422954,43.594900138397946,123.06579262906735
0.2,shoulder,7.460696614945644,1.5154823972360967,17.561075898300714,113.41781726227876
0.2,elbow,-17.63355756877419,-4.6388750188332235,-49.43731600033055,-245.56312567351108
0.2,wrist,14.265847744427303,4.816777979025532,44.535253960257755,94.03538218598067
0.21,shoulder,7.8252451886969085,1.7022833466663065,18.680094943020983,111.90190447202676
0.21,elbow,-18.387211609589286,-5.1564134191806685,-51.75384003474452,-231.65240344139727
0.21,wrist,14.528747416929466,5.268569867794929,45.17918887693966,64.39349166819068
0.22,shoulder,8.188558065519757,1.9000853190175133,19.780197235120685,110.01022920997013
0.22,elbow,-19.122719692460688,-5.6956450491261,-53.92316299454319,-216.9322959798668
0.22,wrist,14.734308760930329,5.723800965506305,45.523109771137634,34.39208941979746
0.23,shoulder,8.550577874099282,2.1086651038009507,20.85797847834374,107.77812432230527
0.23,elbow,-19.83935595970955,-6.2550311489415815,-55.938609981548076,-201.54469870048877
0.23,wrist,14.881720519717168,6.1794584440175475,45.5657478511243,4.263807998666948
0.24,shoulder,8.911247447311048,2.3277688351757533,21.910373137480278,105.23946591365399
0.24,elbow,-20.536413177860663,-6.832979208952719,-57.794806001113756,-185.61960195656798
0.24,wrist,14.970400926424073,6.632538265826244,45.30798218086963,-25.776567025466875
0.25,shoulder,9.270509831248422,2.5571152320248625,22.934639684910923,102.42665474306455
0.25,elbow,-21.213203435596423,-7.427854847122382,-59.48756381696633,-169.27578158525728
0.25,wrist,15.0,7.080065010018939,44.752674419269496,-55.5307761600136
0.26,shoulder,9.628308294216284,2.7963986893748087,23.92834573499462,99.37060500836944
0.26,elbow,-21.86905882264234,-8.037992632564805,-61.01377854424234,-152.62147272760149
0.26,wrist,14.970400926424073,7.519110162472043,43.904515245310485,-84.81591739590124
0.27,shoulder,9.9845863356896,3.0452922207220183,24.889353134720967,96.10073997263473
0.27,elbow,-22.503332088913783,-8.661705920492231,-62.371328792742645,-135.75502485003062
0.27,wrist,14.881720519717167,7.946808973390612,42.7698810918569,-113.46341534535793
0.28,shoulder,10.339287695235512,3.3034502514595054,25.815803073748686,92.64499390277203
0.28,elbow,-23.11539728327368,-9.297295762045055,-63.558984155282396,-118.76553625397514
0.28,wrist,14.734308760930329,8.360375972862528,41.35669994719157,-141.31811446653307
0.29,shoulder,10.69235636139752,3.5705112641777452,26.706101271823997,89.02981980753108
0.29,elbow,-23.704650371270713,-9.943058950266893,-64.57631882218391,-101.73346669015075
0.29,wrist,14.528747416929468,8.757119223971472,39.67432511089447,-168.2374836297099
0.3,shoulder,11.043736580540337,3.8461002971439764,27.558903296623114,85.28020247991168
0.3,elbow,-24.27050983124842,-10.597295261188002,-65.42363109211075,-84.73122699268481
0.3,wrist,14.265847744427305,9.134453383066631,37.733415909516026,-194.09092013784493
0.31,shoulder,11.393372865654031,4.129831297746949,28.373100060297286,81.41967636741725
0.31,elbow,-24.81241722823685,-11.25831394660087,-66.10186854128678,-67.82374491760186
0.31,wrist,13.946647288323772,9.489911627948624,35.54582448819917,-218.75914213168517
0.32,shoulder,11.741210005116073,4.421309333131161,29.147803538421154,77.47034781238668
0.32,elbow,-25.329837765060443,-11.92443953267495,-66.6125586074081,-51.069006612132966
0.32,wrist,13.572405786990291,9.821156506921831,33.12448789732064,-242.1336590878534
0.33,shoulder,12.08719307140988,4.72013266063775,29.88233275065895,73.45292122377955
0.33,elbow,-25.822260810118312,-12.594016976084802,-66.95774434098514,-34.51857335770444
0.33,wrist,13.144600200657951,10.125989754809213,30.483324788738233,-264.11631085824064
0.34,shoulder,12.431267429798524,5.025894661020455,30.576200038270542,69.38672876115933
0.34,elbow,-26.289200401315906,-13.265416226836859,-67.13992507520558,-18.218073422044426
0.34,wrist,12.664918882530225,10.402361116056383,27.637136124716925,-284.6188664021308
0.35000000000000003,shoulder,12.773378746952181,5.338185637716271,31.229097669581588,65.28976313110468
0.35000000000000003,elbow,-26.730195725651033,-13.937036244491553,-67.16200176546941,-2.207669026383428
0.35000000000000003,wrist,12.135254915624213,10.648376209900547,24.60150938441648,-303.56267403004443
0.36,shoulder,13.113472999527986,5.6565944857236685,31.840884800739747,61.178713115815896
0.36,elbow,-27.14481157398058,-14.607308512004618,-67.0272267513065,13.477501416291375
0.36,wrist,11.557698641636838,10.862303468183537,21.392725828298875,-320.8783556117604
0.37,shoulder,13.451496482700968,5.9807102338783835,32.41157481547149,57.069001473173984
0.37,elbow,-27.532638770519437,-15.274700088967204,-66.73915769625862,28.8069055047888
0.37,wrist,10.934529411321172,11.042580172686348,18.027670450281164,-336.5055378017712
0.38,shoulder,13.787395818644635,6.310123464519786,32.94132306414027,52.97482486687812
0.38,elbow,-27.893294576647545,-15.937716243620363,-66.30161546531579,43.75422309428302
0.38,wrist,10.268206588930333,11.18781761579866,14.523744311231365,-350.39261390497984
0.39,shoulder,14.121117964959975,6.6444276147116375,33.430415019185126,48.90919550448541
0.39,elbow,-28.226423068626765,-16.59490270066518,-65.71864570448173,58.29697608340541
0.39,wrist,9.561359846230348,11.296805405856459,10.898779005779696,-362.49653054516693
0.4,shoulder,14.45261022305146,6.9832201633215,33.879254860986244,44.883984180111895
0.4,elbow,-28.531695488854606,-17.244847539593756,-64.99448389285757,72.41618116241523
0.4,wrist,8.816778784387099,11.368514936533254,7.170953067679456,-372.78259381002397
0.41000000000000003,shoulder,14.781820246448747,7.326103708375082,34.28835450535824,40.90996443719996
0.41000000000000003,elbow,-28.80881057030829,-17.88618277603519,-64.13352364414338,86.09602487141899
0.41000000000000003,wrist,8.03740192468495,11.402102038206975,3.3587101673721,-381.2242900307356
0.42,shoulder,15.108696049072824,7.672686939187169,34.65832308120868,36.996857585043756
0.42,elbow,-29.05749483385893,-18.517585656450596,-63.140288041540416,99.32356026029629
0.42,wrist,7.226305111525734,11.39690882819945,-0.519321000752428,-387.8031168124528
0.43,shoulder,15.433186013445193,8.022585507831321,34.989856864415195,33.15337832065154
0.43,elbow,-29.277502858162418,-19.13777969442642,-62.01940379758266,112.08842439577563
0.43,wrist,6.386689373476093,11.352464776155342,-4.4444052044107245,-392.5084203658297
0.44,shoulder,15.755238898838872,8.375422804547972,35.283729671665,29.387280724980485
0.44,elbow,-29.46861752186066,-19.745535474809753,-60.775578038333286,124.38257592493744
0.44,wrist,5.521868290270172,11.268487000551211,-8.397777560413145,-395.337235600242
0.45,shoulder,16.0748038493699,8.730830641706577,35.54078371586057,25.705404419557112
0.45,elbow,-29.63065021785413,-20.339671250005352,-59.413577519559915,136.20005187733682
0.45,wrist,4.635254915624213,11.144879812364325,-12.36071881868864,-396.2941258275496
0.46,shoulder,16.391830402028074,9.08844985093378,35.76192092272032,22.113720685975295
0.46,elbow,-29.763441039434333,-20.919053350914055,-57.938210090870115,147.53674286898013
0.46,wrist,3.7303483074728225,10.981733522248208,-16.31462901161166,-395.39101929230196
0.47000000000000003,shoulder,16.706268494645638,9.447930797997653,35.94809470638744,18.617378366711762
0.47000000000000003,elbow,-29.8668589380924,-21.482596433236782,-56.35430823227271,158.39018585974077
0.47000000000000003,wrist,2.810719718785869,10.779322528122972,-20.241099412523667,-392.6470400912005
0.48,shoulder,17.018068473802696,9.808933819999638,36.100302200198456,15.220749381102223
0.48,elbow,-29.940801852848146,-22.02926357819845,-54.6667144961668,168.75937361059067
0.48,wrist,1.879998503464568,10.538102700860506,-24.121982726246603,-388.0883313722936
0.49,shoulder,17.327181102668025,10.171129589372137,36.21957693724993,11.927473705147804
0.49,elbow,-29.98519681097195,-22.558066265161358,-52.880268696290884,178.64457998759156
0.49,wrist,0.9418577929397037,10.258708086696668,-27.93946141638379,-381.74786901371857
0.5,shoulder,17.633557568774194,10.534199409112444,36.30698197403076,8.740503678082803
0.5,elbow,-30.0,-23.06806423209775,-50.99979669363916,188.04720026517202
0.5,wrist,1.83697019872103e-15,9.941946946105471,-31.676114059119715,-373.66526427359264
0.51,shoulder,17.937149491725563,10.89783544360398,36.36360344915355,5.662147512278636
0.51,elbow,-29.98519681097195,-23.55836523847502,-49.03010063772698,196.96960559121806
0.51,wrist,-0.9418577929397002,9.588797150096504,-35.3149796008967,-363.8865541776983
0.52,shoulder,18.237908930838163,11.26174088928513,36.39054456811494,2.6941118961388497
0.52,elbow,-29.940801852848146,-24.028124743773255,-46.97595052982362,205.41501079033617
0.52,wrist,-1.8799985034645643,9.200400956220482,-38.839619387602085,-352.46397867053827
0.53,shoulder,18.535788392710028,11.625630089325487,36.388920004035704,-0.16245640792362792
0.53,elbow,-29.8668589380924,-24.476545513601618,-44.842076982836275,213.38735469873478
0.53,wrist,-2.8107197187858715,8.778059187964574,-42.234176825590836,-339.4557437988749
0.54,shoulder,18.830740838721017,11.989228596360197,36.35985070347106,-2.9069300564644323
0.54,elbow,-29.763441039434337,-24.902877164205574,-42.633165060395555,220.89119224407222
0.54,wrist,-3.730348307472825,8.323224842666113,-45.48343452984622,-324.92577042553853
0.55,shoulder,19.12271969246069,12.352273187216532,36.304459085633574,-5.539161783748739
0.55,elbow,-29.630650217854132,-25.306415655058945,-40.353849085337224,227.93159750583317
0.55,wrist,-4.635254915624216,7.837496154549082,-48.57286881170309,-308.9434281856868
0.56,shoulder,19.41167884708333,12.714511833443828,36.22386462272961,-8.059446290396693
0.56,elbow,-29.468617521860658,-25.686502738210724,-38.008708315177785,234.51407701594388
0.56,wrist,-5.521868290270175,7.322609140972222,-51.488701357686,-291.583254598291
0.5700000000000001,shoulder,19.697572672588695,13.07570363132952,36.119179788569184,-10.468483416042147
0.5700000000000001,elbow,-29.27750285816242,-26.042525372104,-35.60226338932747,240.64449258503157
0.5700000000000001,wrist,-6.38668937347609,6.780429661452073,-54.21794795201489,-272.92465943288903
0.58,shoulder,19.980356023027547,13.435618694951147,35.99150636216286,-12.767342640632364
0.58,elbow,-29.057494833858932,-26.37391510670061,-33.13897345966113,246.32899296663356
0.58,wrist,-7.226305111525725,6.2129450204713255,-56.74846409807474,-253.0516146059855
0.59,shoulder,20.259984243630733,13.794038015677764,35.84193207266166,-14.957428950119436
0.59,elbow,-28.808810570308292,-26.680147445927275,-30.623233922666405,251.5739536994727
0.59,wrist,-8.037401924684946,5.622255146486247,-59.0689873985078,-232.05233004330591
0.6,shoulder,20.53641317786066,14.150753291394983,35.67152757172189,-17.040450093977483
0.6,elbow,-28.53169548885461,-26.960741192704305,-28.059374677702834,256.38592449635684
0.6,wrist,-8.816778784387095,5.010563380891795,-61.169176559445226,-210.01891609374252
0.61,shoulder,20.809599174384147,14.50556672858678,35.481343719179804,-19.018385254208567
0.61,elbow,-28.226423068626765,-27.215257781123626,-25.45165884193197,260.7715835770864
0.61,wrist,-9.561359846230344,4.380166911975477,-63.039646891631705,-187.04703321864747
0.62,shoulder,21.079499093965477,14.858290820264749,35.2724091677969,-20.893455138290562
0.62,elbow,-27.89329457664755,-27.443300599705772,-22.804281858214487,264.73769837174825
0.62,wrist,-10.268206588930331,3.7334468900785245,-64.67200218969528,-163.23552980635736
0.63,shoulder,21.34607031627856,15.208748102592535,35.04572823277867,-22.66809350182274
0.63,elbow,-27.532638770519444,-27.644514309082943,-20.121370937716954,268.2910920497535
0.63,wrist,-10.93452941132117,3.0728582612738866,-66.05886288046379,-138.68606907685103
0.64,shoulder,21.609270746637208,15.556770892910277,34.80227903177425,-24.344920100442494
0.64,elbow,-27.144811573980586,-27.81858415692424,-17.406984784129506,271.43861535874487
0.64,wrist,-11.55769864163684,2.400919357854705,-67.19389034191816,-113.50274614543741
0.65,shoulder,21.869058822642348,15.902201011721528,34.54301188112514,-25.92671506491115
0.65,elbow,-26.73019572565104,-27.96523529243694,-14.665113551270046,274.187123285946
0.65,wrist,-12.13525491562421,1.720201284794761,-68.0718073059944,-87.7916964076228
0.66,shoulder,22.125393520745217,16.244889491063976,34.268847934244604,-27.416394688053572
0.66,elbow,-26.289200401315902,-28.08423208234139,-11.899678990445018,276.5434560825028
0.66,wrist,-12.66491888253023,1.033317142085808,-68.6884142708953,-61.660696490089094
0.67,shoulder,22.378234362725465,16.58469627154567,33.98067804816963,-28.81698860749728
0.67,elbow,-25.8222608101183,-28.175377429823968,-9.114534748257762,278.5144242187256
0.67,wrist,-13.144600200657953,0.3429111234683374,-69.04060186174706,-35.218759085176316
0.68,shoulder,22.627541422083112,16.92148989019098,33.67936186453104,-30.13161836385936
0.68,elbow,-25.32983776506045,-28.238512097620056,-6.313466779608721,280.1067968649042
0.68,wrist,-13.572405786990297,-0.34835246745400694,-69.12635909223444,-8.5757230487377
0.6900000000000001,shoulder,22.873275330343436,17.255147161105274,33.36572709142954,-31.363477310150074
0.6900000000000001,elbow,-24.812417228236853,-28.273514036064313,-3.5001938444257523,281.3272935182968
0.6900000000000001,wrist,-13.946647288323772,-1.0378002423957344,-68.94477749417274,18.158159806169806
0.7000000000000001,shoulder,23.115397283273676,17.5855528508351,33.04056897298254,-32.51581184470024
0.7000000000000001,elbow,-24.270509831248425,-28.280297716666364,-0.6783680602051292,282.1825784220623
0.7000000000000001,wrist,-14.265847744427303,-1.722760753363038,-68.49605109673035,44.87263974423831
0.71,shoulder,23.3538690470107,17.91259935017124,32.70464993361418,-33.5919039368363
0.71,elbow,-23.70465037127072,-28.258813471523794,2.148424514256873,282.6792574462002
0.71,wrist,-14.528747416929464,-2.4005754758841045,-67.78147225210664,71.45788446237157
0.72,shoulder,23.588652964098568,18.2361863440162,32.35869938449597,-34.59505491182037
0.72,elbow,-23.115397283273687,-28.209046838668833,4.976663285496112,282.8238771239239
0.72,wrist,-14.73430876093033,-3.0686097090821702,-66.80342331980656,97.80489323000825
0.73,shoulder,23.819711959435057,18.556220480815238,32.00341367990384,-35.52857045921348
0.73,elbow,-22.5033320889138,-28.13101791325794,7.802892541089598,282.6229255593486
0.73,wrist,-14.881720519717167,-3.7242633514536254,-65.5653642371455,123.80590826610523
0.74,shoulder,24.047009546126297,18.8726150429316,31.639456211635952,-36.395746826788326
0.74,elbow,-21.869058822642348,-28.024780704352658,10.623720890528201,282.08283494386023
0.74,wrist,-14.970400926424073,-4.364981511645412,-64.07181601917858,149.35482179669225
0.75,shoulder,24.270509831248425,19.185289619231916,31.267457630031807,-37.19985816041458
0.75,elbow,-21.21320343559643,-27.890422496903472,13.435820744918555,281.2099854390353
0.75,wrist,-15.0,-4.988264914113349,-62.32834024679368,174.3475772384902
0.76,shoulder,24.49017752151552,19.494169781037343,30.888016180542703,-37.94414494891032
0.76,elbow,-20.53641317786067,-27.72806321843393,16.23592784695401,280.0107102035455
0.76,wrist,-14.970400926424073,-5.591680060284901,-60.34151461715527,198.68256296384084
0.77,shoulder,24.705977928852825,19.799186762489597,30.50169814522548,-38.63180353172234
0.77,elbow,-19.839355959709547,-27.53785480982839,19.02084086055416,278.491301360015
0.77,wrist,-14.881720519717168,-6.172869106744463,-58.11890464595624,222.26099711990287
0.78,shoulder,24.91787697587438,20.10027714627921,30.109038378961355,-39.265976626412595
0.78,elbow,-19.122719692460688,-27.319980599551307,21.78742102770828,276.65801671541215
0.78,wrist,-14.73430876093033,-6.729559423003983,-55.66903162595194,244.98730200043042
0.79,shoulder,25.125841201264254,20.397382555585597,29.710540930638462,-39.849744832289105
0.79,elbow,-18.387211609589293,-27.074654680567704,24.532591898360494,274.5170870652214
0.79,wrist,-14.528747416929466,-7.259572792613383,-53.001336960940016,266.76946650119237
0.8,shoulder,25.329837765060454,20.69044935298537,29.306679739977326,-40.38611906611345
0.8,elbow,-17.6335575687742,-26.80212128919137,27.253339137633336,272.07472392728425
0.8,wrist,-14.265847744427305,-7.760834222699791,-50.12614300864075,287.51939522992654
0.81,shoulder,25.529834453840756,20.979428346996585,28.897899401121293,-40.87803388560323
0.81,elbow,-16.862501335563927,-26.502654185058432,29.9467104132938,269.3371275660465
0.81,wrist,-13.946647288323769,-8.231380328497366,-47.054610579757416,307.1532428883338
0.8200000000000001,shoulder,25.72579968580957,21.264274506842153,28.484615984556783,-41.32834165645096
0.8200000000000001,elbow,-16.074803849369914,-26.176556031407316,32.60981536511166,266.31049518178554
0.8200000000000001,wrist,-13.572405786990293,-8.669367261035271,-43.798693253790574,325.59173259668444
0.8300000000000001,shoulder,25.917702515785063,21.544946685935848,28.067217909369404,-41.73980751873785
0.8300000000000001,elbow,-15.271242472511137,-25.824157774840955,35.239825656635965,263.0010291524308
0.8300000000000001,wrist,-13.144600200657951,-9.073078147884093,-40.371088684882224,342.7604568908348
0.84,shoulder,26.10551264008577,21.821407354518648,27.64606685827982,-42.115105108958346
0.84,elbow,-14.452610223051483,-25.445818023751823,37.833975108913336,259.4149452277368
0.84,wrist,-12.664918882530232,-9.440930018714273,-36.78518708301798,358.59016018642444
0.85,shoulder,26.289200401315906,22.09362234180201,27.22149872833634,-42.45681299434824
0.85,elbow,-13.61971499218641,-25.041922424603992,40.389559914782986,255.55848058696472
0.85,wrist,-12.135254915624213,-9.771480189386903,-33.05501706726306,373.0170015754925
0.86,shoulder,26.4687367930486,22.36156058790769,26.793824610568066,-42.767411776827174
0.86,elbow,-12.77337874695219,-24.612883035287993,42.90393893160011,251.43790168171233
0.86,wrist,-11.557698641636843,-10.063432080369912,-29.195189098300922,385.9827968962137
0.87,shoulder,26.644093464406335,22.625193905830912,26.36333179232208,-43.049281824598694
0.87,elbow,-11.91443671904341,-24.159137694792445,45.374534049554846,247.05951179547378
0.87,wrist,-10.934529411321174,-10.31564044744325,-25.220836707333785,397.4352390967138
0.88,shoulder,26.815242724537914,22.8844967535951,25.930284776419114,-43.30470159029656
0.88,elbow,-11.043736580540337,-23.68114938847085,47.79883063215953,242.4296582604684
0.88,wrist,-10.268206588930335,-10.527116004916751,-21.147555747350047,407.3280959983738
0.89,shoulder,26.98215754699113,23.13944601671174,25.494926311663995,-43.53584647551182
0.89,elbow,-10.162137607358742,-23.179405608221174,50.17437802496765,237.5547392808121
0.89,wrist,-9.561359846230344,-10.697029423925,-16.991341900824914,415.6213846525133
0.9,shoulder,27.144811573980586,23.390020801008124,25.057478429638415,-43.74478820255814
0.9,elbow,-9.27050983124843,-22.654417706939622,52.49879012815518,232.44121031875284
0.9,wrist,-8.8167787843871,-10.824714690775627,-12.768526685062607,422.2815215762306
0.91,shoulder,27.30317912054987,23.636202235838965,24.61814348308404,-43.93349465543744
0.91,elbow,-8.36973318117689,-22.10672024665728,54.769746028234195,227.0955900079017
0.91,wrist,-8.037401924684945,-10.909671812801427,-8.495712202580044,427.2814482482563
0.92,shoulder,27.457235178627528,23.87797328765449,24.177105181552744,-44.10383015312982
0.92,elbow,-7.46069661494566,-21.53687033981855,56.984990683873065,221.52446556388668
0.92,wrist,-7.22630511152573,-10.951568861692895,-4.189704889146679,430.6007313433365
0.93,shoulder,27.60695542097611,24.115318583858063,23.734529620357172,-44.257556119557194
0.93,elbow,-6.544297241896273,-20.945446983212932,59.14233566056166,215.73449766885972
0.93,wrist,-6.3866893734760835,-10.950243346855993,0.1325514836902384,432.22563728369175
0.9400000000000001,shoulder,27.75231620503374,24.34822424685005,23.29056629919887,-44.39633211583029
0.9400000000000001,elbow,-5.62143943757174,-20.333050384126143,61.23965990867898,209.73242481173145
0.9400000000000001,wrist,-5.521868290270168,-10.905702913940308,4.4540432915684605,432.14918078782216
0.9500000000000001,shoulder,27.893294576647545,24.57667773812187,22.845349127181958,-44.52171720169122
0.9500000000000001,elbow,-4.693033951206933,-19.70030127833225,63.27491057938903,203.52506707100497
0.9500000000000001,wrist,-4.635254915624215,-10.818125366304605,8.757754763570382,430.37114720019207
0.96,shoulder,28.029868273698362,24.80066771223425,22.398997411238,-44.635171594395956
0.96,elbow,-3.7599970069291393,-19.047840239605208,65.24610387270421,197.11932933151832
0.96,wrist,-3.73034830747283,-10.687858009819958,13.026735648464541,426.89808848941584
0.97,shoulder,28.162015729616222,25.020183880487167,21.951616825291747,-44.73805859462516
0.97,elbow,-2.823249399555421,-18.37632698048511,67.15132591200958,190.52220393053665
0.97,wrist,-2.81071971878587,-10.515416324044583,17.244168577537486,421.74329290729435
0.98,shoulder,28.289716076785933,25.235216884065046,21.503300357787914,-44.83164675038336
0.98,elbow,-1.883715585879398,-17.68643964409179,68.98873363933185,183.7407727322278
0.98,wrist,-1.8799985034645696,-10.301481965428628,21.3934358615955,414.9267284058013
0.99,shoulder,28.412949149842326,25.445758176419805,21.05412923547579,-44.917112231212116
0.99,elbow,-0.9423227723438509,-16.978874086835184,70.7565557256608,176.78220863289425
0.99,wrist,-0.941857792939699,-10.046900110811315,25.45818546173136,406.4749600135864
1.0,shoulder,28.531695488854606,25.65179991463592,20.60417382161165,-44.99554138641429
1.0,elbow,-7.34788079488412e-15,-16.254343151928357,72.45309349068262,169.65377650218102
1.0,wrist,-3.67394039744206e-15,-9.75267615204628,29.42239587650339,396.42104147720306
1.01,shoulder,28.64593634239929,25.8533348595058,20.153494486988066,-45.06793346235844
1.01,elbow,0.9423227723438361,-15.513575933664717,74.07672182636402,162.36283356814022
1.01,wrist,0.9418577929396916,-9.419971755123765,33.27043969225163,384.8043815748235
1.02,shoulder,28.755653670521276,26.05035628403015,19.70214245243521,-45.13520345528548
1.02,elbow,1.8837155858793833,-14.757317032475449,75.6258901189268,154.91682925627765
1.02,wrist,1.8799985034645625,-9.050100299640144,36.98714554836203,371.6705856110402
1.03,shoulder,28.86083014758258,26.242857890046764,19.250160601661367,-45.19818507738458
1.03,elbow,2.823249399555406,-13.986325800836708,77.0991231638741,147.32330449472965
1.03,wrist,2.810719718785863,-8.644521716886494,40.557858275364914,357.0712727002882
1.04,shoulder,28.961449164998218,26.430833732681855,18.79758426350904,-45.25763381523279
1.04,elbow,3.759997006929125,-13.20137558014802,78.4950220688687,139.5898904994608
1.04,wrist,3.730348307472823,-8.204836747178554,43.96849697079398,341.0638695429068
1.05,shoulder,29.057494833858932,26.614278152310845,18.34444196289915,-45.31423006098922
1.05,elbow,4.693033951206918,-12.403252928753847,79.81226513941742,131.72430705487182
1.05,wrist,4.635254915624207,-7.732780639321462,47.20561078570915,323.71138149151716
1.06,shoulder,29.148951987440217,26.793185713710034,17.890756139918967,-45.36858229801834
1.06,elbow,5.621439437571752,-11.59275684132902,81.04960874248269,123.73436030652692
1.06,wrist,5.521868290270173,-7.230216317284772,50.25643220366899,305.0821417959845
1.07,shoulder,29.235806183597315,26.967551152076837,17.43654383668036,-45.4212303238605
1.07,elbow,6.544297241896285,-10.77069795989582,82.20588814331995,115.62794008372612
1.07,wrist,6.386689373476088,-6.699127041247866,53.10892760369064,285.24954000216485
1.08,shoulder,29.318043707045803,27.13736932559417,16.98181735173352,-45.47264849468425
1.08,elbow,7.460696614945646,-9.937897776785556,83.28001831102644,107.41301677064848
